inserted_at,program_id,journey_datetime,content_type,session_id,id,mode,confidence_intervals,lost_frames,timestamp,beginning_saturation_event_id,final_saturation_event_id,saturation_events,codec,scan_type,duration,bitrate,frame_rate,width,height,pts,n_frames_metric,pix_format,temp_inf_max,temp_inf_min,temp_inf_std,temp_inf_median,temp_inf_avg,spat_inf_max,spat_inf_min,spat_inf_std,spat_inf_median,spat_inf_avg,blurring_max,blurring_min,blurring_std,blurring_median,blurring_avg,brightness_Y_max,brightness_Y_min,brightness_Y_std,brightness_Y_median,brightness_Y_avg,brightness_Cr_max,brightness_Cr_min,brightness_Cr_std,brightness_Cr_median,brightness_Cr_avg,brightness_Cb_max,brightness_Cb_min,brightness_Cb_std,brightness_Cb_median,brightness_Cb_avg,brightness_sat_max,brightness_sat_min,brightness_sat_std,brightness_sat_median,brightness_sat_avg,contrast_Y_max,contrast_Y_min,contrast_Y_std,contrast_Y_median,contrast_Y_avg,contrast_Cr_max,contrast_Cr_min,contrast_Cr_std,contrast_Cr_median,contrast_Cr_avg,contrast_Cb_max,contrast_Cb_min,contrast_Cb_std,contrast_Cb_median,contrast_Cb_avg,contrast_sat_max,contrast_sat_min,contrast_sat_std,contrast_sat_median,contrast_sat_avg,blockloss_max,blockloss_min,blockloss_std,blockloss_median,blockloss_avg,blocking_max,blocking_min,blocking_std,blocking_median,blocking_avg,blocking_frames,ringing_max,ringing_min,ringing_std,ringing_median,ringing_avg,beginning_static_image_event_id,final_static_image_event_id,static_image_events,beginning_under_exposure_event_id,final_under_exposure_event_id,under_exposure_events,beginning_black_image_event_id,final_black_image_event_id,black_image_events,beginning_bright_event_id,final_bright_event_id,bright_events,beginning_over_exposure_event_id,final_over_exposure_event_id,over_exposure_events,strategy,percentage,mos,loss_prob,analysed,beginning_black_scene_event_id,final_black_scene_event_id,black_scene_events,beginning_contrast_event_id,final_contrast_event_id,contrast_events,beginning_dark_event_id,final_dark_event_id,dark_events,audio_codec,audio_sample_rate,audio_channels,audio_bitrate,url,program_number,program_name,service_name,service_provider,nb_streams,alerts
1652193302789,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a781677b5e9a16c6daf8c,super_exhaustive,"[2.47, 4.61]",0,2022-05-10 16:34:59 CEST,,,,h264,interlaced,3.0,2548.719970703125,25,1920,1080.0,8535066759,75,yuv420p,34.44881057739258,1.326773762702942,3.6932308673858643,3.62676739692688,3.8751060962677,49.97414779663086,47.83199691772461,0.7802739143371582,49.48554611206055,48.93943786621094,91.02375030517578,74.48651885986328,5.000593662261963,81.00608825683594,82.05240631103516,16.509092330932617,14.536145210266113,0.66671222448349,15.593746185302734,15.364983558654785,130.88302612304688,130.15370178222656,0.2947985529899597,130.66070556640625,130.54103088378906,127.60838317871094,126.3425064086914,0.5000246167182922,126.60160064697266,126.98785400390625,181.29953002929688,119.82694244384766,26.373580932617188,123.44171905517578,146.52450561523438,27.454376220703125,25.164857864379883,0.7605563998222351,26.585670471191406,26.635478973388672,4.37099027633667,3.5222513675689697,0.3830675184726715,3.5951004028320312,3.930046319961548,5.485480785369873,5.0293707847595215,0.1658993512392044,5.110748767852783,5.218862533569336,97.3558120727539,73.6560287475586,8.949249267578125,77.33775329589844,83.40027618408203,0.012437811121344566,0.0,0.0014361949870362878,0.0,0.00016583748220000416,0.49074074625968933,0.04938271641731262,0.11774200201034546,0.20679011940956116,0.19543209671974182,28,13.900640487670898,3.8321073055267334,4.043504238128662,11.067892074584961,8.866806983947754,69556,69557,"[{'static_image_event_id': 69556, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69557, 'consecutive_static_image_frames': 0, 'status': True}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1126, 'status': True}]",,,,,,,,,,stacking,95%,3.54,0.111,True,,,,11328,11328,"[{'contrast_event_id': 11328, 'consecutive_contrast_frames': 622, 'status': True}]",3975,3979,"[{'dark_event_id': 3975, 'consecutive_dark_frames': 56, 'status': False}, {'dark_event_id': 3976, 'consecutive_dark_frames': 1, 'status': False}, {'dark_event_id': 3977, 'consecutive_dark_frames': 7, 'status': False}, {'dark_event_id': 3978, 'consecutive_dark_frames': 5, 'status': False}, {'dark_event_id': 3979, 'consecutive_dark_frames': 10, 'status': True}]",eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,[]
1652193306020,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a781a0b2205871d59a70f,super_exhaustive,"[2.49, 4.63]",0,2022-05-10 16:35:02 CEST,,,,h264,interlaced,3.0,2818.458740234375,25,1920,1080.0,8535336759,75,yuv420p,44.08390808105469,0.832221269607544,5.970588207244873,2.9189555644989014,3.932940721511841,58.93904495239258,46.78237533569336,2.4882261753082275,47.3099250793457,48.6090087890625,110.77964782714844,70.1859359741211,9.658032417297363,75.29634094238281,80.98576354980469,51.50321578979492,13.654654502868652,8.387768745422363,14.042319297790527,16.518863677978516,135.49429321289062,129.9742889404297,1.2122807502746582,130.12741088867188,130.6040802001953,127.80046844482422,122.85386657714844,1.129974365234375,127.60649108886719,127.03585815429688,183.4999237060547,119.32463073730469,27.700847625732422,174.18995666503906,154.27175903320312,37.972145080566406,25.381393432617188,2.628556966781616,27.088186264038086,27.28493881225586,7.717036247253418,3.5510523319244385,0.900092363357544,4.292544841766357,4.243095397949219,6.661903381347656,5.015460968017578,0.36062225699424744,5.429429054260254,5.370487689971924,96.81072235107422,74.34385681152344,8.054866790771484,90.18697357177734,85.6465072631836,0.0,0.0,0.0,0.0,0.0,0.3395061790943146,0.03703703731298447,0.07337453961372375,0.11728394776582718,0.1425102800130844,8,13.524395942687988,2.3328816890716553,3.6866230964660645,6.079749584197998,8.114733695983887,69557,69559,"[{'static_image_event_id': 69557, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69558, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69559, 'consecutive_static_image_frames': 2, 'status': False}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1201, 'status': True}]",,,,,,,,,,stacking,95%,3.56,0.071,True,,,,11328,11328,"[{'contrast_event_id': 11328, 'consecutive_contrast_frames': 693, 'status': False}]",3979,3979,"[{'dark_event_id': 3979, 'consecutive_dark_frames': 81, 'status': False}]",eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,"['alert_Contrast', 'warning_Darkness']"
1652193308803,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a781c77b5e9a16c6daf8d,super_exhaustive,"[2.63, 4.77]",0,2022-05-10 16:35:05 CEST,,,,h264,interlaced,3.0,2673.35205078125,25,1920,1080.0,8535606759,75,yuv420p,51.922237396240234,0.7630840539932251,5.837789535522461,2.5221941471099854,3.4785091876983643,59.622920989990234,47.76606750488281,4.641626358032227,59.39076232910156,57.0235595703125,125.17243194580078,80.24310302734375,14.27615737915039,116.43267059326172,109.65843963623047,51.91429138183594,50.49015426635742,0.4173738360404968,51.654083251953125,51.463924407958984,135.72265625,135.46514892578125,0.05962198227643967,135.5696563720703,135.5773162841797,123.46521759033203,122.90494537353516,0.17190206050872803,122.99971008300781,123.07886505126953,122.1656265258789,119.75640869140625,0.5825009942054749,121.12896728515625,121.176513671875,41.97182083129883,38.010982513427734,1.5739229917526245,38.2331428527832,39.043312072753906,7.7859086990356445,7.579556465148926,0.0645880475640297,7.717609882354736,7.7052130699157715,6.707823753356934,6.626791477203369,0.021597279235720634,6.650518417358398,6.658956527709961,82.60906219482422,79.68595886230469,0.9698994159698486,82.31584167480469,81.85769653320312,0.0,0.0,0.0,0.0,0.0,0.20987653732299805,0.021604938432574272,0.04885394498705864,0.05246913433074951,0.07271604984998703,0,5.158092021942139,2.3940794467926025,1.0019245147705078,2.6554415225982666,3.1318740844726562,69560,69566,"[{'static_image_event_id': 69560, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69561, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69562, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69563, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69564, 'consecutive_static_image_frames': 5, 'status': False}, {'static_image_event_id': 69565, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69566, 'consecutive_static_image_frames': 2, 'status': False}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1276, 'status': True}]",,,,,,,,,,stacking,95%,3.7,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,[]
1652193312001,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a782077b5e9a16c6daf8e,super_exhaustive,"[2.53, 4.67]",0,2022-05-10 16:35:08 CEST,,,,h264,interlaced,3.0,3118.7919921875,25,1920,1080.0,8535876759,75,yuv420p,77.65909576416016,0.7746588587760925,8.809322357177734,1.5137779712677002,2.8795952796936035,48.798362731933594,48.02724838256836,0.1549307405948639,48.38414764404297,48.40043258666992,94.04435729980469,58.303104400634766,11.020339965820312,85.39093017578125,80.2530517578125,77.59854888916016,50.71401596069336,11.784467697143555,50.98704147338867,57.990455627441406,135.92391967773438,132.907470703125,1.239622950553894,135.7374725341797,135.01742553710938,124.13385772705078,123.26161193847656,0.27079007029533386,123.52436828613281,123.63347625732422,120.9190444946289,72.34378814697266,21.173112869262695,120.13420867919922,107.58386993408203,56.55907440185547,41.90068435668945,6.4577956199646,41.9837646484375,45.85606002807617,7.683318138122559,7.54510498046875,0.044229812920093536,7.635789394378662,7.620440483093262,7.35636043548584,6.6329026222229,0.30332186818122864,6.682898998260498,6.854583263397217,80.48527526855469,66.07511901855469,5.9685258865356445,79.68435668945312,76.20175170898438,0.012437811121344566,0.0,0.001436194870620966,0.0,0.00016583748220000416,0.24074074625968933,0.05864197388291359,0.03213249146938324,0.12037037312984467,0.12325102835893631,0,5.114442825317383,3.4726688861846924,0.5074089765548706,4.542698860168457,4.3828043937683105,69567,69576,"[{'static_image_event_id': 69567, 'consecutive_static_image_frames': 5, 'status': False}, {'static_image_event_id': 69568, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69569, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69570, 'consecutive_static_image_frames': 8, 'status': False}, {'static_image_event_id': 69571, 'consecutive_static_image_frames': 4, 'status': False}, {'static_image_event_id': 69572, 'consecutive_static_image_frames': 4, 'status': False}, {'static_image_event_id': 69573, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69574, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69575, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69576, 'consecutive_static_image_frames': 3, 'status': True}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1351, 'status': True}]",,,,,,,,,,stacking,95%,3.6,0.111,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,[]
1652193315132,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a782377b5e9a16c6daf8f,super_exhaustive,"[2.31, 4.45]",0,2022-05-10 16:35:11 CEST,,,,h264,interlaced,3.0,3661.226806640625,25,1920,1080.0,8536146759,75,yuv420p,78.10107421875,0.9767923355102539,8.782495498657227,3.163180112838745,4.236873626708984,49.375526428222656,48.343082427978516,0.18616929650306702,48.98683166503906,48.990779876708984,82.18941497802734,62.3917121887207,4.030755996704102,65.25164031982422,66.15251159667969,77.69609069824219,51.492549896240234,5.7517852783203125,76.95843505859375,75.6847915649414,135.64451599121094,132.86927795410156,0.5835134387016296,133.0398712158203,133.16473388671875,124.36160278320312,123.64832305908203,0.13354972004890442,124.20279693603516,124.1790771484375,117.85720825195312,72.15935516357422,9.951390266418457,73.5168228149414,75.77620697021484,56.903987884521484,42.754615783691406,3.138714075088501,56.733036041259766,55.97736358642578,7.632287979125977,7.537073135375977,0.021558228880167007,7.5627360343933105,7.568154335021973,7.415618419647217,6.571601390838623,0.1837470382452011,7.387807369232178,7.342525005340576,79.26669311523438,66.02516174316406,2.728628635406494,67.76517486572266,68.16543579101562,0.0,0.0,0.0,0.0,0.0,0.23456789553165436,0.06172839552164078,0.03358269855380058,0.09876543283462524,0.1079835370182991,0,5.557957649230957,3.2652628421783447,0.41636568307876587,3.640634059906006,3.700899600982666,69576,69580,"[{'static_image_event_id': 69576, 'consecutive_static_image_frames': 4, 'status': False}, {'static_image_event_id': 69577, 'consecutive_static_image_frames': 5, 'status': False}, {'static_image_event_id': 69578, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69579, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69580, 'consecutive_static_image_frames': 0, 'status': True}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1426, 'status': True}]",,,,,,,,,,stacking,95%,3.38,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,[]
1652193318218,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a78266ca515803ed54df9,super_exhaustive,"[2.39, 4.53]",0,2022-05-10 16:35:15 CEST,,,,h264,interlaced,3.0,4679.4345703125,25,1920,1080.0,8536416759,75,yuv420p,61.669620513916016,1.4779691696166992,9.985833168029785,17.65082550048828,12.295944213867188,48.887901306152344,43.935123443603516,1.6135401725769043,47.11140441894531,47.15293502807617,97.64655303955078,58.26563262939453,10.216118812561035,75.79586791992188,78.69329833984375,54.310123443603516,49.619384765625,1.0967332124710083,51.76201248168945,51.67740249633789,135.67974853515625,129.6719512939453,2.514414072036743,131.8187255859375,132.9964141845703,126.57862091064453,123.47341918945312,1.165078043937683,124.7917709350586,124.80776977539062,117.78656005859375,72.77362823486328,20.04973793029785,79.27265930175781,96.26156616210938,43.11001968383789,34.56815719604492,3.7858028411865234,37.42255401611328,38.94770050048828,7.6615986824035645,6.1757121086120605,0.6244699358940125,6.871301651000977,6.988648414611816,6.821262359619141,5.75853157043457,0.350280225276947,6.556661605834961,6.306229114532471,79.7188720703125,67.0083999633789,4.091216087341309,74.88284301757812,75.18077850341797,0.0,0.0,0.0,0.0,0.0,0.4382716119289398,0.046296294778585434,0.07952871173620224,0.12962962687015533,0.14263373613357544,7,5.630622386932373,3.939724922180176,0.35965171456336975,4.734369277954102,4.711164474487305,69580,69581,"[{'static_image_event_id': 69580, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69581, 'consecutive_static_image_frames': 2, 'status': False}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1501, 'status': True}]",,,,,,,,,,stacking,95%,3.46,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,[]
1652193321156,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a782977b5e9a16c6daf90,super_exhaustive,"[2.65, 4.79]",0,2022-05-10 16:35:18 CEST,,,,h264,interlaced,3.0,4610.4345703125,25,1920,1080.0,8536686759,75,yuv420p,56.65546417236328,1.1130105257034302,9.929954528808594,2.505876064300537,7.098841190338135,47.83570098876953,43.63785171508789,1.5344997644424438,47.43280792236328,46.40264129638672,92.71681213378906,57.94556427001953,10.600532531738281,83.01194763183594,76.92278289794922,55.807167053222656,52.213932037353516,0.8725948929786682,55.44548797607422,55.045475006103516,136.0815887451172,128.19076538085938,3.3941662311553955,135.81361389160156,133.02626037597656,127.03842163085938,123.2042465209961,1.7009763717651367,123.41927337646484,124.80071258544922,116.98675537109375,62.34775924682617,24.36219024658203,115.77194213867188,95.33074951171875,42.58522033691406,33.63240432739258,4.2135233879089355,42.50518035888672,38.93169021606445,7.732080459594727,5.6739020347595215,0.7718204855918884,7.633714199066162,7.024797439575195,6.825091361999512,5.533298492431641,0.5746648907661438,6.784042835235596,6.3097381591796875,76.7767333984375,63.760520935058594,4.365268230438232,76.31656646728516,73.12196350097656,0.0,0.0,0.0,0.0,0.0,0.18827161192893982,0.03703703731298447,0.03297737240791321,0.10802469402551651,0.10802468657493591,0,5.032317638397217,3.461724281311035,0.4986279308795929,4.6927876472473145,4.408205032348633,69582,69586,"[{'static_image_event_id': 69582, 'consecutive_static_image_frames': 6, 'status': False}, {'static_image_event_id': 69583, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69584, 'consecutive_static_image_frames': 4, 'status': False}, {'static_image_event_id': 69585, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69586, 'consecutive_static_image_frames': 4, 'status': False}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1576, 'status': True}]",,,,,,,,,,stacking,95%,3.72,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,[]
1652193324121,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a782c77b5e9a16c6daf91,super_exhaustive,"[2.74, 4.88]",0,2022-05-10 16:35:21 CEST,,,,h264,interlaced,3.0,3680.8212890625,25,1920,1080.0,8536956759,75,yuv420p,57.0286979675293,1.0363599061965942,6.38951301574707,2.099534749984741,3.12648606300354,48.088409423828125,43.814693450927734,1.5179914236068726,44.172882080078125,44.882171630859375,92.9533462524414,60.979225158691406,8.721159934997559,63.80916976928711,68.24246215820312,55.43142318725586,53.244937896728516,0.7388138771057129,55.127017974853516,54.79965591430664,135.5056915283203,128.18524169921875,2.926176071166992,128.35545349121094,129.84083557128906,127.12946319580078,123.56979370117188,1.3726876974105835,126.98175811767578,126.28784942626953,116.5758056640625,63.18797302246094,21.55138397216797,64.48030090332031,75.27705383300781,43.0247802734375,34.20258712768555,3.557269334793091,34.37511444091797,36.17684555053711,7.596041679382324,5.703403472900391,0.7398458123207092,5.7769775390625,6.1559953689575195,6.640735626220703,5.593411445617676,0.408040314912796,5.6333723068237305,5.839301109313965,77.76679229736328,64.28230285644531,5.116677761077881,65.40618896484375,67.80928039550781,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.05246913433074951,0.029279882088303566,0.09876543283462524,0.10065843909978867,0,5.357054233551025,3.8496763706207275,0.46376919746398926,4.020442008972168,4.232461929321289,69587,69595,"[{'static_image_event_id': 69587, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69588, 'consecutive_static_image_frames': 4, 'status': False}, {'static_image_event_id': 69589, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69590, 'consecutive_static_image_frames': 5, 'status': False}, {'static_image_event_id': 69591, 'consecutive_static_image_frames': 5, 'status': False}, {'static_image_event_id': 69592, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69593, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69594, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69595, 'consecutive_static_image_frames': 2, 'status': True}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1651, 'status': True}]",,,,,,,,,,stacking,95%,3.81,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,[]
1652193327169,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a782f77b5e9a16c6daf92,super_exhaustive,"[2.55, 4.69]",0,2022-05-10 16:35:24 CEST,,,,h264,interlaced,3.0,4265.1201171875,25,1920,1080.0,8537226759,75,yuv420p,52.62042236328125,0.8904107213020325,8.584209442138672,1.6095921993255615,5.552279472351074,48.93996810913086,43.29534149169922,1.583502173423767,48.238311767578125,47.625144958496094,96.82071685791016,66.18302154541016,7.4263916015625,86.52242279052734,83.92273712158203,53.77402877807617,41.594974517822266,3.935535192489624,51.00751495361328,49.84455490112305,135.86656188964844,131.49664306640625,1.5467784404754639,135.61293029785156,134.8424072265625,126.51522064208984,123.60974884033203,1.0681166648864746,123.76280212402344,124.28313446044922,125.91898345947266,68.91035461425781,17.64678955078125,116.08655548095703,110.46762084960938,44.886077880859375,27.4433650970459,5.967010974884033,42.96207046508789,40.534934997558594,7.678659439086914,5.657822608947754,0.7249924540519714,7.571745872497559,7.127973556518555,6.66645622253418,5.392922878265381,0.4770640730857849,6.571108341217041,6.331948280334473,86.29072570800781,69.38629150390625,3.1535019874572754,77.4725112915039,78.20404815673828,0.0,0.0,0.0,0.0,0.0,0.4197530746459961,0.046296294778585434,0.07016313076019287,0.09876543283462524,0.12691357731819153,5,11.147485733032227,4.462869644165039,1.8812087774276733,4.811706066131592,5.702853202819824,69595,69603,"[{'static_image_event_id': 69595, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69596, 'consecutive_static_image_frames': 5, 'status': False}, {'static_image_event_id': 69597, 'consecutive_static_image_frames': 12, 'status': False}, {'static_image_event_id': 69598, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69599, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69600, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69601, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 69602, 'consecutive_static_image_frames': 4, 'status': False}, {'static_image_event_id': 69603, 'consecutive_static_image_frames': 2, 'status': False}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1726, 'status': True}]",,,,,,,,,,stacking,95%,3.62,0.071,True,,,,11329,11329,"[{'contrast_event_id': 11329, 'consecutive_contrast_frames': 15, 'status': False}]",,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,[]
1652193329964,627a781677b5e9a16c6daf8b,2022-05-10 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,627a78326ca515803ed54dfa,super_exhaustive,"[2.54, 4.68]",0,2022-05-10 16:35:27 CEST,,,,h264,interlaced,3.0,4579.94140625,25,1920,1080.0,8537496759,75,yuv420p,83.33195495605469,0.8213325142860413,13.144478797912598,16.425519943237305,15.170753479003906,48.739559173583984,32.58155822753906,5.367042064666748,41.65286636352539,42.25334930419922,94.66950225830078,37.91932678222656,18.364391326904297,62.77762222290039,66.42169952392578,76.02246856689453,40.8743896484375,10.33524227142334,51.22795867919922,56.25141906738281,135.3677520751953,130.53036499023438,1.8095142841339111,132.50833129882812,132.9358367919922,126.87787628173828,123.78044128417969,1.1470166444778442,125.65438079833984,125.41277313232422,120.08750915527344,66.6214370727539,20.58768653869629,81.94185638427734,91.2480697631836,68.5077133178711,29.670644760131836,12.361141204833984,43.52461624145508,48.12812423706055,7.471439838409424,5.709671497344971,0.685964822769165,6.202230453491211,6.525699615478516,6.6451029777526855,5.410318851470947,0.46086353063583374,5.836665153503418,6.016547679901123,86.54240417480469,68.75855255126953,3.4354617595672607,76.51643371582031,76.48529052734375,0.0,0.0,0.0,0.0,0.0,0.5,0.0833333358168602,0.08191990852355957,0.17283950746059418,0.19251029193401337,17,14.134742736816406,3.7134032249450684,2.342855215072632,5.259795665740967,6.376051902770996,69604,69607,"[{'static_image_event_id': 69604, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 69605, 'consecutive_static_image_frames': 5, 'status': False}, {'static_image_event_id': 69606, 'consecutive_static_image_frames': 6, 'status': False}, {'static_image_event_id': 69607, 'consecutive_static_image_frames': 3, 'status': True}]",29115,29115,"[{'under_exposure_event_id': 29115, 'consecutive_under_exposure_frames': 1801, 'status': True}]",,,,,,,,,,stacking,95%,3.61,0.071,True,,,,11330,11330,"[{'contrast_event_id': 11330, 'consecutive_contrast_frames': 11, 'status': False}]",,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,Downton Abbey,La 1 HD,RTVE,16.0,[]
