inserted_at,program_id,journey_datetime,content_type,session_id,id,mode,confidence_intervals,lost_frames,timestamp,beginning_saturation_event_id,final_saturation_event_id,saturation_events,codec,scan_type,duration,bitrate,frame_rate,width,height,pts,n_frames_metric,pix_format,temp_inf_max,temp_inf_min,temp_inf_std,temp_inf_median,temp_inf_avg,spat_inf_max,spat_inf_min,spat_inf_std,spat_inf_median,spat_inf_avg,blurring_max,blurring_min,blurring_std,blurring_median,blurring_avg,brightness_Y_max,brightness_Y_min,brightness_Y_std,brightness_Y_median,brightness_Y_avg,brightness_Cr_max,brightness_Cr_min,brightness_Cr_std,brightness_Cr_median,brightness_Cr_avg,brightness_Cb_max,brightness_Cb_min,brightness_Cb_std,brightness_Cb_median,brightness_Cb_avg,brightness_sat_max,brightness_sat_min,brightness_sat_std,brightness_sat_median,brightness_sat_avg,contrast_Y_max,contrast_Y_min,contrast_Y_std,contrast_Y_median,contrast_Y_avg,contrast_Cr_max,contrast_Cr_min,contrast_Cr_std,contrast_Cr_median,contrast_Cr_avg,contrast_Cb_max,contrast_Cb_min,contrast_Cb_std,contrast_Cb_median,contrast_Cb_avg,contrast_sat_max,contrast_sat_min,contrast_sat_std,contrast_sat_median,contrast_sat_avg,blockloss_max,blockloss_min,blockloss_std,blockloss_median,blockloss_avg,blocking_max,blocking_min,blocking_std,blocking_median,blocking_avg,blocking_frames,ringing_max,ringing_min,ringing_std,ringing_median,ringing_avg,beginning_static_image_event_id,final_static_image_event_id,static_image_events,beginning_under_exposure_event_id,final_under_exposure_event_id,under_exposure_events,beginning_black_image_event_id,final_black_image_event_id,black_image_events,beginning_bright_event_id,final_bright_event_id,bright_events,beginning_over_exposure_event_id,final_over_exposure_event_id,over_exposure_events,strategy,percentage,mos,loss_prob,analysed,beginning_black_scene_event_id,final_black_scene_event_id,black_scene_events,beginning_contrast_event_id,final_contrast_event_id,contrast_events,beginning_dark_event_id,final_dark_event_id,dark_events,audio_codec,audio_sample_rate,audio_channels,audio_bitrate,url,program_number,program_name,service_name,service_provider,nb_streams,alerts
1651854002488,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754ab2c0238b78ede05816,super_exhaustive,"[2.66, 4.8]",0,2022-05-06 18:19:59 CEST,,,,h264,interlaced,3.0,2352.794677734375,25,1920,1080.0,3767798535,75,yuv420p,5.399971961975098,1.4743082523345947,1.0934616327285767,3.9844629764556885,3.688265800476074,89.21470642089844,87.56546783447266,0.39148789644241333,88.19550323486328,88.23491668701172,530.7554931640625,429.7978515625,25.074007034301758,465.962158203125,468.9635314941406,84.6485824584961,84.01831817626953,0.1323389858007431,84.27735137939453,84.26472473144531,155.3223876953125,154.9876251220703,0.07150264829397202,155.05235290527344,155.07469177246094,118.9137191772461,118.65773010253906,0.05568697303533554,118.69989013671875,118.71502685546875,150.4901885986328,149.7100372314453,0.14596232771873474,150.23431396484375,150.2022247314453,50.672271728515625,50.370277404785156,0.09672375023365021,50.49696350097656,50.50788497924805,28.772537231445312,28.710250854492188,0.01755920611321926,28.741191864013672,28.739418029785156,17.9747257232666,17.909793853759766,0.013427294790744781,17.939424514770508,17.937211990356445,40.009830474853516,39.13806915283203,0.1867607831954956,39.81937789916992,39.78435134887695,0.0,0.0,0.0,0.0,0.0,0.043209876865148544,0.006172839552164078,0.008076712489128113,0.018518518656492233,0.019053496420383453,0,11.93480110168457,11.180034637451172,0.1634184718132019,11.590719223022461,11.593052864074707,1586,1589,"[{'static_image_event_id': 1586, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 1587, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 1588, 'consecutive_static_image_frames': 3, 'status': False}, {'static_image_event_id': 1589, 'consecutive_static_image_frames': 2, 'status': False}]",,,,,,,,,,,,,stacking,95%,3.73,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,[]
1651854005267,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754ab52aa1ccbe93fd2c08,super_exhaustive,"[2.71, 4.85]",0,2022-05-06 18:20:02 CEST,,,,h264,interlaced,3.0,2379.89599609375,25,1920,1080.0,3768068535,75,yuv420p,5.712094306945801,2.838353395462036,0.4894874095916748,4.232194423675537,4.190659523010254,88.55680084228516,86.46949768066406,0.6170369386672974,87.02762603759766,87.27670288085938,503.17669677734375,414.6717224121094,17.850122451782227,461.8736572265625,462.3588562011719,84.69817352294922,84.24153900146484,0.09473372250795364,84.38505554199219,84.3926010131836,155.40403747558594,155.03268432617188,0.08589152246713638,155.1324005126953,155.14964294433594,119.05470275878906,118.70233154296875,0.0730523094534874,118.81851196289062,118.82132720947266,150.31716918945312,149.54026794433594,0.15595586597919464,150.01417541503906,149.99197387695312,50.71813201904297,50.46278762817383,0.0689411386847496,50.53155517578125,50.55887985229492,28.83298110961914,28.74489974975586,0.022757800295948982,28.77420997619629,28.778003692626953,18.04616355895996,17.93337059020996,0.03204097971320152,17.977558135986328,17.983348846435547,39.88343048095703,38.577552795410156,0.2554166615009308,39.58503723144531,39.519142150878906,0.0,0.0,0.0,0.0,0.0,0.03395061567425728,0.003086419776082039,0.008878462947905064,0.018518518656492233,0.01823045313358307,0,12.193511009216309,10.776753425598145,0.3127055764198303,11.549962043762207,11.483040809631348,,,,,,,,,,,,,,,,stacking,95%,3.78,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,[]
1651854008549,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754ab8c0238b78ede05817,super_exhaustive,"[2.69, 4.83]",0,2022-05-06 18:20:05 CEST,,,,h264,interlaced,3.0,2997.384033203125,25,1920,1080.0,3768338535,75,yuv420p,6.580977439880371,3.372671604156494,0.61418616771698,5.589419364929199,5.518004417419434,88.39956665039062,87.3092269897461,0.27496057748794556,87.71468353271484,87.74608612060547,530.4697265625,447.42498779296875,15.351126670837402,494.81494140625,494.91546630859375,84.5986328125,83.99982452392578,0.1409197300672531,84.13762664794922,84.18357849121094,155.2635040283203,154.88829040527344,0.08619055896997452,154.95889282226562,154.9838409423828,119.04972076416016,118.71683502197266,0.06970185786485672,118.81771087646484,118.8325424194336,150.38014221191406,149.51617431640625,0.1795034110546112,150.0929412841797,150.06494140625,50.783912658691406,50.42375183105469,0.095798060297966,50.52302932739258,50.552757263183594,28.752243041992188,28.645572662353516,0.026939446106553078,28.688230514526367,28.694332122802734,18.01356315612793,17.91122817993164,0.026728564873337746,17.950441360473633,17.958011627197266,40.24461364746094,39.02512741088867,0.24696189165115356,39.79661178588867,39.74629211425781,0.0,0.0,0.0,0.0,0.0,0.043209876865148544,0.009259259328246117,0.007958324626088142,0.021604938432574272,0.022839507088065147,0,12.415151596069336,10.712349891662598,0.3698722720146179,11.353515625,11.405937194824219,,,,,,,,,,,,,,,,stacking,95%,3.76,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,[]
1651854011726,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754abb2aa1ccbe93fd2c09,super_exhaustive,"[2.97, 5.0]",0,2022-05-06 18:20:08 CEST,,,,h264,interlaced,3.0,2769.754638671875,25,1920,1080.0,3768608535,75,yuv420p,44.60966873168945,2.0423266887664795,9.72122859954834,4.458766937255859,7.7949299812316895,88.39276885986328,56.851409912109375,9.764327049255371,87.52384948730469,83.7832260131836,12452.662109375,387.1046447753906,1450.25439453125,463.17108154296875,810.0328369140625,84.88460540771484,83.09447479248047,0.3047826290130615,84.52729797363281,84.46625518798828,155.2938232421875,111.36849212646484,14.951072692871094,155.04864501953125,149.001708984375,142.7791748046875,118.65116882324219,8.233434677124023,118.70955657958984,122.06981658935547,150.34901428222656,145.81602478027344,1.236696720123291,149.9911651611328,149.55850219726562,50.782135009765625,35.463523864746094,5.050250053405762,50.69913101196289,48.655765533447266,38.19185256958008,28.73611831665039,3.1223361492156982,28.82956314086914,30.09173583984375,20.477802276611328,16.648340225219727,0.5242015719413757,18.042163848876953,17.914339065551758,63.984405517578125,39.0796012878418,8.377573013305664,39.89729309082031,43.24263000488281,0.0,0.0,0.0,0.0,0.0,0.07098765671253204,0.0,0.017141958698630333,0.015432098880410194,0.022427983582019806,0,12.360372543334961,2.701202869415283,3.063471555709839,11.623648643493652,10.48077392578125,1590,1591,"[{'static_image_event_id': 1590, 'consecutive_static_image_frames': 2, 'status': False}, {'static_image_event_id': 1591, 'consecutive_static_image_frames': 2, 'status': False}]",,,,,,,,,,,,,stacking,95%,4.04,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,[]
1651854014546,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754abee3864f57e95e9da2,super_exhaustive,"[2.33, 4.47]",0,2022-05-06 18:20:11 CEST,,,,h264,interlaced,3.0,3681.858642578125,25,1920,1080.0,3768878535,75,yuv420p,64.46278381347656,21.468568801879883,7.116280555725098,30.992656707763672,29.849260330200195,63.19074249267578,48.24606704711914,4.655534267425537,53.60153579711914,55.30220031738281,3323.59033203125,1166.43017578125,613.3843383789062,1829.9085693359375,1918.0479736328125,115.9805908203125,70.81786346435547,17.33214569091797,104.80020141601562,92.55553436279297,142.1424560546875,111.89066314697266,11.457270622253418,134.26266479492188,125.76888275146484,142.5926055908203,135.29754638671875,2.717578172683716,136.2888946533203,138.35435485839844,149.2587432861328,78.71176147460938,32.675411224365234,93.50126647949219,113.13572692871094,61.267879486083984,35.98388671875,11.171541213989258,56.664093017578125,48.45465087890625,37.09206008911133,17.643199920654297,8.274038314819336,19.223731994628906,25.945873260498047,16.652915954589844,11.985145568847656,1.6524021625518799,12.777235984802246,13.86746597290039,63.47800064086914,41.29072570800781,8.964163780212402,50.53915023803711,52.9377555847168,0.0,0.0,0.0,0.0,0.0,0.5462962985038757,0.021604938432574272,0.10008668899536133,0.16049382090568542,0.17176954448223114,13,9.045063018798828,1.5188777446746826,1.9789807796478271,4.11554479598999,4.291211128234863,,,,,,,,,,,,,,,,stacking,95%,3.4,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,[]
1651854017546,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754ac1764459020f0d3b5f,super_exhaustive,"[2.23, 4.37]",0,2022-05-06 18:20:14 CEST,,,,h264,interlaced,3.0,4380.29833984375,25,1920,1080.0,3769148535,75,yuv420p,50.91781997680664,28.85718536376953,5.01664924621582,37.218387603759766,38.0948486328125,52.09006118774414,41.706539154052734,2.0657808780670166,48.84897994995117,48.29326248168945,5129.4404296875,1950.6905517578125,636.19384765625,2885.228515625,3105.20361328125,121.79478454589844,84.15225219726562,10.938298225402832,107.92797088623047,105.95880126953125,145.8876190185547,128.16419982910156,6.504889011383057,133.69100952148438,136.8619384765625,138.0321807861328,130.70635986328125,2.15139102935791,135.21371459960938,134.71588134765625,112.74468994140625,78.86578369140625,12.266554832458496,84.47332763671875,92.67488098144531,67.23424530029297,45.81904983520508,5.952978134155273,61.10678482055664,59.899627685546875,24.841957092285156,14.95141887664795,2.678898572921753,18.282386779785156,19.040878295898438,17.109474182128906,10.60032844543457,1.7769101858139038,12.740372657775879,13.425525665283203,56.47835159301758,41.62139892578125,4.091146945953369,48.657344818115234,48.769447326660156,0.0,0.0,0.0,0.0,0.0,0.645061731338501,0.1635802537202835,0.12252368032932281,0.37962964177131653,0.3795884847640991,61,11.36376667022705,3.3698742389678955,1.721043348312378,6.519730091094971,6.657747745513916,,,,,,,,,,,,,352,354,"[{'over_exposure_event_id': 352, 'consecutive_over_exposure_frames': 9, 'status': False}, {'over_exposure_event_id': 353, 'consecutive_over_exposure_frames': 22, 'status': False}, {'over_exposure_event_id': 354, 'consecutive_over_exposure_frames': 10, 'status': True}]",stacking,95%,2.512417674513132,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,['warning_Blocking']
1651854020652,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754ac42aa1ccbe93fd2c0a,super_exhaustive,"[2.43, 4.57]",0,2022-05-06 18:20:17 CEST,,,,h264,interlaced,3.0,5303.75732421875,25,1920,1080.0,3769418535,75,yuv420p,74.86396026611328,15.298563003540039,10.15335750579834,33.026588439941406,35.167442321777344,95.42282104492188,49.619659423828125,14.869467735290527,70.37136840820312,65.91221618652344,6120.80126953125,873.4114990234375,1704.7139892578125,2510.670654296875,3144.80517578125,100.39744567871094,71.0318374633789,9.234504699707031,98.11627197265625,92.12995910644531,136.85617065429688,127.65088653564453,2.9821181297302246,135.80508422851562,133.79763793945312,137.20176696777344,125.02912139892578,5.442511081695557,125.48404693603516,130.22776794433594,113.46764373779297,79.01079559326172,10.695170402526855,84.89473724365234,89.79560852050781,67.08842468261719,47.28628921508789,6.571221828460693,54.648563385009766,57.61906814575195,22.549274444580078,14.377740859985352,2.4504048824310303,19.691560745239258,18.632305145263672,13.329795837402344,9.822999954223633,1.1832629442214966,12.619793891906738,11.922715187072754,60.775089263916016,43.5133056640625,6.564465045928955,59.093162536621094,54.35135269165039,0.0,0.0,0.0,0.0,0.0,0.9567901492118835,0.018518518656492233,0.3076944649219513,0.1419753134250641,0.3368724286556244,34,13.967845916748047,3.607100009918213,2.622185707092285,6.972703456878662,7.496959686279297,,,,,,,,,,,,,354,354,"[{'over_exposure_event_id': 354, 'consecutive_over_exposure_frames': 16, 'status': False}]",stacking,95%,1.9439685070125465,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,['alert_MOS']
1651854023621,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754ac7c0238b78ede05818,super_exhaustive,"[2.22, 4.36]",0,2022-05-06 18:20:20 CEST,,,,h264,interlaced,3.0,4991.58642578125,25,1920,1080.0,3769688535,75,yuv420p,43.67897415161133,7.820213794708252,14.273590087890625,34.33611297607422,27.94294548034668,98.99861907958984,70.32373046875,9.937915802001953,83.29288482666016,85.19648742675781,5348.30615234375,532.3811645507812,1972.1103515625,3113.59521484375,2810.2802734375,93.23652648925781,81.049560546875,2.577853202819824,86.08271789550781,86.46803283691406,135.66641235351562,133.49729919433594,0.5622791051864624,134.84097290039062,134.66607666015625,126.73772430419922,125.24888610839844,0.4376813769340515,125.93101501464844,125.9911880493164,89.88265991210938,80.53173065185547,1.8281811475753784,84.82262420654297,84.50127410888672,53.361671447753906,42.655494689941406,3.1073994636535645,49.283451080322266,48.647613525390625,19.641305923461914,17.44186019897461,0.5663440823554993,18.306848526000977,18.359373092651367,12.754694938659668,11.270882606506348,0.5088261365890503,11.723285675048828,11.9326753616333,61.27873992919922,57.61928176879883,0.8482338190078735,59.393577575683594,59.5809440612793,0.0,0.0,0.0,0.0,0.0,0.16049382090568542,0.018518518656492233,0.026155496016144753,0.07098765671253204,0.07197530567646027,0,15.983268737792969,3.9683632850646973,4.154679298400879,9.18902587890625,10.097455978393555,,,,,,,,,,,,,,,,stacking,95%,3.29,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,[]
1651854026657,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754aca764459020f0d3b62,super_exhaustive,"[2.1, 4.24]",0,2022-05-06 18:20:23 CEST,,,,h264,interlaced,3.0,5423.8583984375,25,1920,1080.0,3769958535,75,yuv420p,44.612876892089844,35.34775924682617,1.8899253606796265,41.52571487426758,41.464141845703125,73.17184448242188,60.58065414428711,3.3514456748962402,66.89910888671875,66.64105987548828,5754.91845703125,3554.368896484375,485.0752258300781,4672.45263671875,4764.642578125,81.1697998046875,69.87358856201172,2.3911876678466797,76.89559936523438,76.99916076660156,137.1585235595703,133.97836303710938,0.8454400300979614,136.29347229003906,136.01690673828125,127.1683120727539,125.70941162109375,0.285153329372406,126.20600128173828,126.24775695800781,107.0671157836914,90.38534545898438,3.034658193588257,98.949951171875,99.39527130126953,42.40155792236328,35.95613098144531,1.7550615072250366,41.053470611572266,40.40296173095703,22.48627281188965,19.302597045898438,0.6932182908058167,21.5729923248291,21.515241622924805,12.835538864135742,11.666693687438965,0.29778170585632324,12.281903266906738,12.350865364074707,63.77701950073242,57.69633102416992,1.226683259010315,60.074954986572266,60.24177169799805,0.0,0.0,0.0,0.0,0.0,0.14814814925193787,0.03086419776082039,0.02401997148990631,0.07407407462596893,0.07724279910326004,0,5.366664409637451,2.3884806632995605,0.6680518388748169,3.837906837463379,3.7715632915496826,,,,,,,,,,,,,,,,stacking,95%,3.17,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,[]
1651854029574,62754ab0764459020f0d3b5d,2022-05-06 00:00:00+02:00,live,6275192fd5f2191380c9e9a7,62754acd2aa1ccbe93fd2c0d,super_exhaustive,"[2.19, 4.33]",0,2022-05-06 18:20:26 CEST,,,,h264,interlaced,3.0,4952.1015625,25,1920,1080.0,3770228535,75,yuv420p,35.15638732910156,20.667858123779297,4.163902759552002,25.57561683654785,27.113035202026367,67.42383575439453,59.25047302246094,1.7988390922546387,62.22186279296875,62.578800201416016,3671.478271484375,1069.3616943359375,748.0224609375,1775.0057373046875,2080.642333984375,69.20123291015625,50.573970794677734,4.8718085289001465,58.66022872924805,58.20577621459961,133.57821655273438,129.62693786621094,0.9315858483314514,130.858642578125,131.03831481933594,130.33932495117188,127.14967346191406,0.794791579246521,129.27371215820312,129.16392517089844,140.99107360839844,109.29290771484375,8.001883506774902,133.32083129882812,130.4605712890625,41.42500686645508,36.651607513427734,1.451644778251648,38.0578498840332,38.62221145629883,26.83834457397461,20.449907302856445,2.301236391067505,21.775150299072266,22.904916763305664,15.31331729888916,12.425664901733398,1.0251210927963257,12.846985816955566,13.414603233337402,68.51964569091797,60.241363525390625,1.9508934020996094,65.72563171386719,65.3681869506836,0.0,0.0,0.0,0.0,0.0,0.18827161192893982,0.02777777798473835,0.03708043321967125,0.11419752985239029,0.1111522689461708,0,7.30334997177124,2.8957180976867676,0.9767765998840332,5.200806617736816,5.075582981109619,,,,1911,1912,"[{'under_exposure_event_id': 1911, 'consecutive_under_exposure_frames': 31, 'status': False}, {'under_exposure_event_id': 1912, 'consecutive_under_exposure_frames': 9, 'status': True}]",,,,,,,,,,stacking,95%,3.26,0.071,True,,,,,,,,,,eac3,48000.0,2.0,0.25600001215934753,udp://224.0.1.3:5678,534,El cazador,La 1 HD,RTVE,16.0,[]
