timestamp,confidence_intervals,journey_datetime,id,content_type,mode,program_id,inserted_at,lost_frames,session_id,codec,scan_type,duration,bitrate,frame_rate,width,height,pts,n_frames_metric,pix_format,temp_inf_max,temp_inf_min,temp_inf_std,temp_inf_median,temp_inf_avg,spat_inf_max,spat_inf_min,spat_inf_std,spat_inf_median,spat_inf_avg,blurring_max,blurring_min,blurring_std,blurring_median,blurring_avg,brightness_Y_max,brightness_Y_min,brightness_Y_std,brightness_Y_median,brightness_Y_avg,brightness_Cr_max,brightness_Cr_min,brightness_Cr_std,brightness_Cr_median,brightness_Cr_avg,brightness_Cb_max,brightness_Cb_min,brightness_Cb_std,brightness_Cb_median,brightness_Cb_avg,brightness_sat_max,brightness_sat_min,brightness_sat_std,brightness_sat_median,brightness_sat_avg,contrast_Y_max,contrast_Y_min,contrast_Y_std,contrast_Y_median,contrast_Y_avg,contrast_Cr_max,contrast_Cr_min,contrast_Cr_std,contrast_Cr_median,contrast_Cr_avg,contrast_Cb_max,contrast_Cb_min,contrast_Cb_std,contrast_Cb_median,contrast_Cb_avg,contrast_sat_max,contrast_sat_min,contrast_sat_std,contrast_sat_median,contrast_sat_avg,blockloss_max,blockloss_min,blockloss_std,blockloss_median,blockloss_avg,blocking_max,blocking_min,blocking_std,blocking_median,blocking_avg,blocking_frames,ringing_max,ringing_min,ringing_std,ringing_median,ringing_avg,beginning_black_scene_event_id,final_black_scene_event_id,black_scene_events,beginning_under_exposure_event_id,final_under_exposure_event_id,under_exposure_events,beginning_dark_event_id,final_dark_event_id,dark_events,beginning_bright_event_id,final_bright_event_id,bright_events,beginning_black_image_event_id,final_black_image_event_id,black_image_events,strategy,percentage,mos,loss_prob,analysed,audio_codec,audio_sample_rate,audio_channels,audio_bitrate,beginning_saturation_event_id,final_saturation_event_id,saturation_events,beginning_over_exposure_event_id,final_over_exposure_event_id,over_exposure_events,beginning_contrast_event_id,final_contrast_event_id,contrast_events,beginning_static_image_event_id,final_static_image_event_id,static_image_events,url,program_number,program_name,service_name,service_provider,nb_streams,alerts
2022-05-25 19:39:57 CEST,"[1.91, 4.05]",2022-05-25 00:00:00+02:00,628e69f1403eb545bbaf7de5,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500401013,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,5672.2880859375,25,1920,1080.0,5914777407,75,yuv420p,43.00684356689453,31.517715454101562,2.1092119216918945,38.05466842651367,38.06258773803711,98.38402557373047,62.460208892822266,7.014851093292236,80.1628646850586,79.9956283569336,4868.3662109375,2350.780517578125,565.7335815429688,3381.07470703125,3502.05615234375,150.50392150878906,137.50411987304688,3.177947521209717,143.75543212890625,144.29347229003906,140.70477294921875,139.31549072265625,0.3324642777442932,139.95045471191406,140.03628540039062,118.62869262695312,116.37184143066406,0.6221994757652283,117.44894409179688,117.56285095214844,65.27344512939453,55.08708190917969,2.561984062194824,60.16697311401367,59.924888610839844,49.83949279785156,36.84830856323242,3.4137983322143555,45.54330825805664,45.2232666015625,6.960134983062744,6.352639675140381,0.1742190420627594,6.679468631744385,6.67028284072876,6.018685817718506,5.696310520172119,0.07483726739883423,5.866966724395752,5.860030174255371,30.77747917175293,21.443357467651367,2.025520086288452,23.29636573791504,24.143327713012695,0.024875622242689133,0.0,0.004177195020020008,0.0,0.0011608623899519444,0.018518518656492233,0.0,0.004139624070376158,0.0,0.002222222276031971,0,9.281696319580078,2.222581624984741,1.8016791343688965,3.760066270828247,4.422431468963623,,,,,,,,,,,,,,,,stacking,95%,2.98,0.175,True,eac3,48000.0,2.0,0.25600001215934753,,,,,,,,,,,,,udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,[]
2022-05-25 19:40:00 CEST,"[2.33, 4.47]",2022-05-25 00:00:00+02:00,628e69f4355affa06bfc2625,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500404041,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,5038.49609375,25,1920,1080.0,5915047407,75,yuv420p,47.57159423828125,0.5567724108695984,7.596126079559326,34.51194381713867,32.764007568359375,91.27653503417969,22.277679443359375,13.453509330749512,74.78303527832031,69.2798843383789,3947.45849609375,24.587011337280273,994.2694702148438,2142.855224609375,2147.156005859375,168.9889373779297,150.54234313964844,5.391517639160156,157.7152862548828,158.9612579345703,186.02249145507812,139.02529907226562,8.166831970214844,139.38119506835938,141.37623596191406,119.37035369873047,116.3515396118164,0.5589078664779663,119.04962158203125,118.92401123046875,126.4605941772461,46.03934097290039,13.83669662475586,49.962459564208984,52.82353210449219,55.97389221191406,45.24971389770508,2.414574384689331,53.97781753540039,53.163047790527344,30.091548919677734,6.866482734680176,4.544464111328125,8.68412971496582,9.548384666442871,8.113780975341797,5.838520050048828,0.6226887702941895,6.898571491241455,6.892592906951904,63.227317810058594,21.579875946044922,7.979085445404053,22.99174690246582,25.027441024780273,0.049751244485378265,0.0,0.006895832251757383,0.0,0.002155887195840478,0.10185185074806213,0.0,0.017235124483704567,0.009259259328246117,0.014279835857450962,0,8.060070991516113,1.0325019359588623,1.501686930656433,2.6109659671783447,2.9342668056488037,,,,,,,,,,,,,,,,stacking,95%,3.4,0.349,True,eac3,48000.0,2.0,0.25600001215934753,,,,51546,51546,"[{'over_exposure_event_id': 51546, 'consecutive_over_exposure_frames': 26, 'status': False}]",,,,263505,263505,"[{'static_image_event_id': 263505, 'consecutive_static_image_frames': 0, 'status': True}]",udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,[]
2022-05-25 19:40:03 CEST,"[2.48, 4.62]",2022-05-25 00:00:00+02:00,628e69f75bb97e8ffbdc897f,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500406994,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,3844.216064453125,25,1920,1080.0,5915317407,75,yuv420p,52.32703399658203,8.086690902709961,6.996121406555176,18.0345401763916,18.57027244567871,86.82051086425781,22.214731216430664,8.113873481750488,76.43321228027344,76.31897735595703,2036.6732177734375,139.60162353515625,466.3095703125,635.5801391601562,746.35888671875,170.50631713867188,158.63519287109375,2.0621726512908936,166.5868377685547,166.756591796875,155.2661895751953,116.71076202392578,5.076901912689209,117.4558334350586,118.49854278564453,135.30313110351562,125.66743469238281,1.1789822578430176,134.96824645996094,134.75572204589844,86.26348876953125,47.74552917480469,4.603640079498291,49.31808090209961,49.98975372314453,77.64434051513672,56.19418716430664,2.8281478881835938,76.98284149169922,76.46123504638672,30.24556541442871,13.9158353805542,2.2906055450439453,14.200809478759766,14.706073760986328,10.346766471862793,6.737192153930664,0.5073491334915161,6.8567795753479,6.997665882110596,53.377010345458984,21.287940979003906,4.156574249267578,22.912757873535156,23.494056701660156,0.0,0.0,0.0,0.0,0.0,0.17283950746059418,0.0,0.023113882169127464,0.012345679104328156,0.0172427985817194,0,15.379941940307617,8.011962890625,1.1072908639907837,12.866762161254883,12.75009822845459,,,,,,,,,,,,,,,,stacking,95%,3.55,0.071,True,eac3,48000.0,2.0,0.25600001215934753,,,,51547,51547,"[{'over_exposure_event_id': 51547, 'consecutive_over_exposure_frames': 74, 'status': True}]",,,,,,,udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,[]
2022-05-25 19:40:06 CEST,"[3.05, 5.0]",2022-05-25 00:00:00+02:00,628e69faa8e7842e0d2ae6c2,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500409982,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,3775.274658203125,25,1920,1080.0,5915587407,75,yuv420p,33.943790435791016,10.930097579956055,4.997838973999023,16.78742027282715,17.7349796295166,93.17504119873047,80.89068603515625,3.139378547668457,91.28340911865234,89.97089385986328,2572.11767578125,526.8201293945312,477.6545104980469,749.00341796875,920.811767578125,168.69332885742188,162.29159545898438,1.5475072860717773,165.2262725830078,165.33412170410156,118.912353515625,117.31250762939453,0.36557212471961975,118.26407623291016,118.26171875,135.02488708496094,134.4272918701172,0.15950049459934235,134.8782958984375,134.82000732421875,49.77237319946289,48.276546478271484,0.43551090359687805,49.48648452758789,49.31121063232422,76.91172790527344,74.3901596069336,0.5595049858093262,75.85091400146484,75.83566284179688,15.661123275756836,14.02690601348877,0.3529122769832611,15.477066040039062,15.386728286743164,7.724730014801025,6.958227157592773,0.1960364431142807,7.5218305587768555,7.452468395233154,27.85523796081543,23.99697494506836,0.7190229296684265,27.08255386352539,26.904102325439453,0.0,0.0,0.0,0.0,0.0,0.12037037312984467,0.003086419776082039,0.02657933160662651,0.021604938432574272,0.03078189305961132,0,16.92118263244629,6.573086738586426,1.9398571252822876,13.244183540344238,12.984612464904785,,,,,,,,,,,,,,,,stacking,95%,4.12,0.071,True,eac3,48000.0,2.0,0.25600001215934753,,,,51547,51547,"[{'over_exposure_event_id': 51547, 'consecutive_over_exposure_frames': 149, 'status': True}]",,,,,,,udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,[]
2022-05-25 19:40:09 CEST,"[3.14, 5.0]",2022-05-25 00:00:00+02:00,628e69fd355affa06bfc2626,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500413055,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,4291.8935546875,25,1920,1080.0,5915857407,75,yuv420p,27.453773498535156,14.384256362915039,2.846796751022339,18.357616424560547,18.916234970092773,96.66560363769531,83.70965576171875,2.2584228515625,94.57756042480469,93.98796081542969,1554.7431640625,703.515625,169.37179565429688,902.338134765625,952.6443481445312,166.25738525390625,159.9727020263672,2.0714504718780518,163.06576538085938,163.08935546875,119.30652618408203,118.20269775390625,0.3186061680316925,118.86690521240234,118.85160064697266,134.78564453125,134.41607666015625,0.09068647027015686,134.52500915527344,134.5530242919922,49.29594039916992,47.45916748046875,0.5471651554107666,48.386131286621094,48.3604736328125,76.65904235839844,75.21184539794922,0.4385685622692108,76.31327056884766,76.14500427246094,15.378623008728027,15.171148300170898,0.054250288754701614,15.324563026428223,15.30689811706543,7.807593822479248,7.367895603179932,0.11596033722162247,7.5619611740112305,7.574811935424805,27.91034507751465,26.75126075744629,0.3128078281879425,27.100805282592773,27.197294235229492,0.0,0.0,0.0,0.0,0.0,0.20987653732299805,0.0,0.03694228082895279,0.02777777798473835,0.03485596552491188,0,17.328678131103516,7.799896717071533,1.543818473815918,15.434382438659668,15.127695083618164,,,,,,,,,,,,,,,,stacking,95%,4.21,0.071,True,eac3,48000.0,2.0,0.25600001215934753,,,,51547,51547,"[{'over_exposure_event_id': 51547, 'consecutive_over_exposure_frames': 224, 'status': True}]",,,,,,,udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,[]
2022-05-25 19:40:12 CEST,"[2.78, 4.92]",2022-05-25 00:00:00+02:00,628e6a00a8e7842e0d2ae6c3,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500415922,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,3932.64794921875,25,1920,1080.0,5916127407,75,yuv420p,33.819217681884766,16.92437744140625,4.5025153160095215,29.242454528808594,28.277978897094727,95.31179809570312,78.74335479736328,5.3187408447265625,84.21255493164062,85.68697357177734,2517.991943359375,899.026123046875,435.3149108886719,1787.0145263671875,1781.4158935546875,162.57167053222656,152.8843536376953,2.814657688140869,160.44837951660156,159.40768432617188,119.28084564208984,117.80728912353516,0.4765252470970154,118.9681396484375,118.744873046875,137.62579345703125,134.53941345214844,1.0490084886550903,136.2693328857422,136.0171661376953,53.40596389770508,47.88313674926758,1.6972923278808594,51.17129898071289,50.53409957885742,76.46504211425781,66.83979034423828,3.0160071849823,73.33403015136719,72.92957305908203,15.301276206970215,13.791350364685059,0.4794652760028839,14.973259925842285,14.766115188598633,8.751708984375,7.757893085479736,0.34435155987739563,8.397700309753418,8.248065948486328,29.980314254760742,27.561925888061523,0.6831585764884949,28.98117446899414,28.879501342773438,0.0,0.0,0.0,0.0,0.0,0.10493826866149902,0.006172839552164078,0.01728285476565361,0.03086419776082039,0.032633744180202484,0,18.265783309936523,6.861723899841309,3.4569177627563477,9.597557067871094,10.912210464477539,,,,,,,,,,,,,,,,stacking,95%,3.85,0.071,True,eac3,48000.0,2.0,0.25600001215934753,,,,51547,51547,"[{'over_exposure_event_id': 51547, 'consecutive_over_exposure_frames': 299, 'status': True}]",,,,,,,udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,[]
2022-05-25 19:40:15 CEST,"[2.87, 5.0]",2022-05-25 00:00:00+02:00,628e6a03a8e7842e0d2ae6c4,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500418868,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,3877.330810546875,25,1920,1080.0,5916397407,75,yuv420p,31.331979751586914,22.410755157470703,2.3103435039520264,25.504920959472656,26.12397003173828,85.28529357910156,76.87952423095703,1.7991304397583008,81.76982879638672,81.47581481933594,2201.8779296875,1126.9908447265625,262.0765686035156,1474.991943359375,1548.838134765625,156.2320098876953,151.1121826171875,1.7341684103012085,154.1923370361328,153.94378662109375,119.12989044189453,116.43081665039062,0.7121242880821228,117.64276123046875,117.7116928100586,139.9140625,137.56539916992188,0.6223552227020264,139.489990234375,139.27464294433594,58.085697174072266,53.42518997192383,1.0123711824417114,56.018314361572266,56.02910232543945,66.77549743652344,60.15359878540039,2.011406421661377,62.33027648925781,62.80631637573242,14.638452529907227,12.914088249206543,0.5871796011924744,13.691706657409668,13.696885108947754,9.809786796569824,8.585660934448242,0.3091968595981598,9.129652976989746,9.218780517578125,31.13118553161621,28.93760108947754,0.46532756090164185,30.288333892822266,30.247364044189453,0.012437811121344566,0.0,0.0014361951034516096,0.0,0.00016583748220000416,0.12654320895671844,0.003086419776082039,0.02510210871696472,0.02777777798473835,0.034074075520038605,0,10.29106330871582,5.598750591278076,1.0921359062194824,7.960305213928223,7.781919956207275,,,,,,,,,,,,,,,,stacking,95%,3.94,0.111,True,eac3,48000.0,2.0,0.25600001215934753,,,,51547,51547,"[{'over_exposure_event_id': 51547, 'consecutive_over_exposure_frames': 374, 'status': True}]",,,,,,,udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,[]
2022-05-25 19:40:18 CEST,"[2.9, 5.0]",2022-05-25 00:00:00+02:00,628e6a06a8e7842e0d2ae6c5,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500422048,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,4381.7841796875,25,1920,1080.0,5916667407,75,yuv420p,26.583585739135742,8.52492618560791,5.463932991027832,18.435340881347656,17.752843856811523,89.18896484375,76.33032989501953,4.351591110229492,85.02181243896484,83.93834686279297,1665.699462890625,444.0974426269531,400.4090270996094,751.900390625,869.5480346679688,156.180908203125,141.93798828125,5.295559406280518,144.47276306152344,147.87652587890625,117.95470428466797,115.73385620117188,0.7171965837478638,117.21855163574219,116.90265655517578,140.4067840576172,138.88168334960938,0.4482799768447876,139.48495483398438,139.66517639160156,59.907020568847656,57.296348571777344,0.6790105700492859,58.372901916503906,58.60697937011719,71.2427749633789,66.30730438232422,1.6889735460281372,70.3953857421875,69.31897735595703,13.137361526489258,12.860469818115234,0.05610056594014168,12.98043155670166,12.992792129516602,9.537688255310059,8.736339569091797,0.23069459199905396,9.07401180267334,9.13107967376709,32.10683059692383,30.181737899780273,0.45144200325012207,31.470413208007812,31.394733428955078,0.0,0.0,0.0,0.0,0.0,0.06172839552164078,0.003086419776082039,0.013084733858704567,0.02777777798473835,0.0277777761220932,0,9.836759567260742,6.338655471801758,1.0268371105194092,8.108108520507812,8.011205673217773,,,,,,,,,,,,,,,,stacking,95%,3.97,0.071,True,eac3,48000.0,2.0,0.25600001215934753,,,,51547,51547,"[{'over_exposure_event_id': 51547, 'consecutive_over_exposure_frames': 449, 'status': True}]",,,,,,,udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,[]
2022-05-25 19:40:21 CEST,"[2.89, 5.0]",2022-05-25 00:00:00+02:00,628e6a09403eb545bbaf7de6,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500424915,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,3901.914794921875,25,1920,1080.0,5916937407,75,yuv420p,20.89012908935547,8.990521430969238,3.273604393005371,16.045265197753906,15.707182884216309,88.13701629638672,61.692970275878906,7.539660930633545,69.9618148803711,70.9751205444336,1255.4239501953125,231.8162078857422,259.53497314453125,649.52880859375,633.7846069335938,148.57777404785156,139.41017150878906,3.0149648189544678,141.967529296875,143.0702667236328,118.32414245605469,114.70841979980469,1.1469717025756836,116.77039337158203,116.62376403808594,141.68478393554688,138.7143096923828,0.971226155757904,139.98472595214844,140.12957763671875,63.98900604248047,56.49283981323242,2.481029987335205,59.4825553894043,59.90846252441406,71.62019348144531,67.25733947753906,1.4830965995788574,70.09645080566406,69.6821517944336,12.876110076904297,11.25635051727295,0.5351083874702454,11.568055152893066,11.723081588745117,9.178832054138184,8.315241813659668,0.25772935152053833,8.637873649597168,8.680915832519531,31.454992294311523,25.86515235900879,1.853257417678833,26.439525604248047,27.335025787353516,0.012437811121344566,0.0,0.0014361951034516096,0.0,0.00016583748220000416,0.17592592537403107,0.012345679104328156,0.028783611953258514,0.03703703731298447,0.042263373732566833,0,12.908062934875488,7.654720783233643,0.9556193947792053,9.045340538024902,9.19233512878418,,,,,,,,,,,,,,,,stacking,95%,3.96,0.111,True,eac3,48000.0,2.0,0.25600001215934753,,,,51547,51547,"[{'over_exposure_event_id': 51547, 'consecutive_over_exposure_frames': 524, 'status': True}]",,,,,,,udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,[]
2022-05-25 19:40:24 CEST,"[2.22, 4.36]",2022-05-25 00:00:00+02:00,628e6a0c355affa06bfc2627,live,super_exhaustive,628e5e1ba8e7842e0d2ae42c,1653500427848,0,627bcef12acb7dec1a9ac78c,h264,interlaced,3.0,3874.7119140625,25,1920,1080.0,5917207407,75,yuv420p,58.1229248046875,0.4246383607387543,8.806169509887695,11.875205039978027,13.95064640045166,72.1856689453125,23.947940826416016,11.485804557800293,49.30630874633789,54.426822662353516,1127.1695556640625,25.23528289794922,199.489990234375,291.30059814453125,326.52630615234375,161.21722412109375,110.21992492675781,18.168594360351562,114.28317260742188,125.93817901611328,186.76992797851562,114.29456329345703,15.86342716217041,143.5667266845703,137.658447265625,142.1192169189453,115.61852264404297,10.19654655456543,119.26931762695312,125.38631439208984,127.23619842529297,59.70834732055664,16.146068572998047,96.78797912597656,89.03766632080078,73.59418487548828,45.58992004394531,5.276423931121826,71.7906723022461,69.45191192626953,38.06191635131836,11.57169246673584,4.51520299911499,17.259485244750977,16.73870277404785,12.779462814331055,8.16686725616455,0.7870532870292664,10.393854141235352,10.029840469360352,81.03416442871094,22.515071868896484,23.283750534057617,78.42567443847656,63.44816589355469,0.0,0.0,0.0,0.0,0.0,0.2530864179134369,0.018518518656492233,0.04547252133488655,0.0555555559694767,0.06637860089540482,1,10.61568546295166,3.5160186290740967,1.7132843732833862,6.8998870849609375,7.5862884521484375,,,,,,,,,,,,,,,,stacking,95%,3.29,0.071,True,eac3,48000.0,2.0,0.25600001215934753,,,,51547,51547,"[{'over_exposure_event_id': 51547, 'consecutive_over_exposure_frames': 546, 'status': False}]",,,,,,,udp://224.0.1.3:5678,534,España directo,La 1 HD,RTVE,16.0,['alert_OverExposure']
